O_ORDERKEY,O_ORDERDATE,O_TOTALPRICE,O_ORDERSTATUS,O_ORDERPRIORITY,CUSTOMER_NAME,MARKET_SEGMENT,NATION,REGION
2580101,1992-01-10,213182.49,F,1-URGENT,Customer#000018440,BUILDING,MOZAMBIQUE,AFRICA
230144,1992-01-10,130308.80,F,4-NOT SPECIFIED,Customer#000145481,MACHINERY,VIETNAM,ASIA
334790,1992-01-10,61494.98,F,3-MEDIUM,Customer#000064703,BUILDING,GERMANY,EUROPE
2630055,1992-01-10,349400.76,F,3-MEDIUM,Customer#000115610,MACHINERY,CHINA,ASIA
11296,1992-01-10,401193.73,F,1-URGENT,Customer#000083015,BUILDING,UNITED STATES,AMERICA
51424,1992-01-10,171858.40,F,4-NOT SPECIFIED,Customer#000094769,MACHINERY,RUSSIA,EUROPE
383968,1992-01-10,126231.79,F,1-URGENT,Customer#000046015,AUTOMOBILE,PERU,AMERICA
2817830,1992-01-10,138152.75,F,4-NOT SPECIFIED,Customer#000064903,FURNITURE,RUSSIA,EUROPE
2612997,1992-01-10,194658.07,F,4-NOT SPECIFIED,Customer#000008890,AUTOMOBILE,INDONESIA,ASIA
2725922,1992-01-10,99034.17,F,1-URGENT,Customer#000129721,BUILDING,ETHIOPIA,AFRICA
2784769,1992-01-10,36478.77,F,3-MEDIUM,Customer#000059044,AUTOMOBILE,RUSSIA,EUROPE
2811267,1992-01-10,260836.47,F,2-HIGH,Customer#000012631,AUTOMOBILE,MOZAMBIQUE,AFRICA
2088293,1992-01-10,261410.68,F,1-URGENT,Customer#000143089,MACHINERY,ALGERIA,AFRICA
2865123,1992-01-10,167275.54,F,5-LOW,Customer#000026018,MACHINERY,MOZAMBIQUE,AFRICA
2566342,1992-01-10,183411.37,F,2-HIGH,Customer#000123451,BUILDING,MOZAMBIQUE,AFRICA
2855459,1992-01-10,42246.63,F,5-LOW,Customer#000006685,BUILDING,PERU,AMERICA
2940996,1992-01-10,194942.13,F,3-MEDIUM,Customer#000010912,AUTOMOBILE,EGYPT,MIDDLE EAST
2890214,1992-01-10,225216.50,F,2-HIGH,Customer#000086782,AUTOMOBILE,MOZAMBIQUE,AFRICA
2499043,1992-01-10,305227.45,F,2-HIGH,Customer#000004616,HOUSEHOLD,CANADA,AMERICA
2734469,1992-01-10,53757.88,F,1-URGENT,Customer#000130865,FURNITURE,PERU,AMERICA
2547939,1992-01-10,260836.72,F,1-URGENT,Customer#000038269,FURNITURE,GERMANY,EUROPE
2436225,1992-01-10,4180.42,F,3-MEDIUM,Customer#000104212,AUTOMOBILE,JAPAN,ASIA
2662151,1992-01-10,101440.68,F,2-HIGH,Customer#000064894,AUTOMOBILE,MOROCCO,AFRICA
1135175,1992-01-10,62317.72,F,5-LOW,Customer#000030865,HOUSEHOLD,MOROCCO,AFRICA
251076,1992-01-10,193279.39,F,2-HIGH,Customer#000098854,BUILDING,VIETNAM,ASIA
2980705,1992-01-10,290674.39,F,2-HIGH,Customer#000115582,FURNITURE,ARGENTINA,AMERICA
2775841,1992-01-10,186060.12,F,3-MEDIUM,Customer#000078448,MACHINERY,PERU,AMERICA
1893381,1992-01-10,98894.01,F,2-HIGH,Customer#000111718,AUTOMOBILE,IRAQ,MIDDLE EAST
90439,1992-01-10,84990.70,F,3-MEDIUM,Customer#000115168,MACHINERY,EGYPT,MIDDLE EAST
2647491,1992-01-10,183424.12,F,5-LOW,Customer#000098870,MACHINERY,MOZAMBIQUE,AFRICA
2363939,1992-01-10,107919.17,F,5-LOW,Customer#000040939,MACHINERY,ROMANIA,EUROPE
2299843,1992-01-10,274304.85,F,1-URGENT,Customer#000099101,FURNITURE,SAUDI ARABIA,MIDDLE EAST
2047812,1992-01-10,117086.71,F,1-URGENT,Customer#000112435,BUILDING,RUSSIA,EUROPE
2261538,1992-01-10,219800.01,F,4-NOT SPECIFIED,Customer#000133078,AUTOMOBILE,IRAN,MIDDLE EAST
2135328,1992-01-10,1515.65,F,1-URGENT,Customer#000135320,HOUSEHOLD,KENYA,AFRICA
2365924,1992-01-10,71858.09,F,3-MEDIUM,Customer#000112753,FURNITURE,FRANCE,EUROPE
2163749,1992-01-10,168507.63,F,1-URGENT,Customer#000049111,FURNITURE,JORDAN,MIDDLE EAST
2245701,1992-01-10,229574.77,F,5-LOW,Customer#000067402,BUILDING,VIETNAM,ASIA
2913765,1992-01-10,101760.56,F,1-URGENT,Customer#000003661,FURNITURE,VIETNAM,ASIA
2415719,1992-01-10,291362.74,F,5-LOW,Customer#000105656,HOUSEHOLD,ETHIOPIA,AFRICA
2292291,1992-01-10,81981.78,F,4-NOT SPECIFIED,Customer#000001178,HOUSEHOLD,INDONESIA,ASIA
2991365,1992-01-10,86878.66,F,3-MEDIUM,Customer#000023735,FURNITURE,FRANCE,EUROPE
2448514,1992-01-10,169733.25,F,3-MEDIUM,Customer#000031361,BUILDING,ETHIOPIA,AFRICA
2653538,1992-01-10,83561.69,F,2-HIGH,Customer#000003161,HOUSEHOLD,ARGENTINA,AMERICA
2584325,1992-01-10,141845.95,F,1-URGENT,Customer#000021334,FURNITURE,JAPAN,ASIA
2513318,1992-01-10,173638.88,F,3-MEDIUM,Customer#000094237,AUTOMOBILE,EGYPT,MIDDLE EAST
2979522,1992-01-10,120276.97,F,1-URGENT,Customer#000028798,FURNITURE,UNITED STATES,AMERICA
2702913,1992-01-10,235672.65,F,1-URGENT,Customer#000005788,BUILDING,CHINA,ASIA
2708737,1992-01-10,39249.19,F,2-HIGH,Customer#000065146,BUILDING,ETHIOPIA,AFRICA
2073442,1992-01-10,132891.29,F,3-MEDIUM,Customer#000067990,FURNITURE,MOZAMBIQUE,AFRICA
1988356,1992-01-10,40698.52,F,2-HIGH,Customer#000148174,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
2720578,1992-01-10,32458.41,F,1-URGENT,Customer#000134704,AUTOMOBILE,ARGENTINA,AMERICA
2565094,1992-01-10,135201.15,F,5-LOW,Customer#000052000,MACHINERY,SAUDI ARABIA,MIDDLE EAST
2554433,1992-01-10,185839.82,F,1-URGENT,Customer#000121016,MACHINERY,SAUDI ARABIA,MIDDLE EAST
2672199,1992-01-10,278795.74,F,3-MEDIUM,Customer#000020692,HOUSEHOLD,ARGENTINA,AMERICA
2741666,1992-01-10,103126.65,F,5-LOW,Customer#000118820,FURNITURE,SAUDI ARABIA,MIDDLE EAST
2701094,1992-01-10,133737.81,F,2-HIGH,Customer#000024637,HOUSEHOLD,FRANCE,EUROPE
2742786,1992-01-10,232139.21,F,2-HIGH,Customer#000027434,AUTOMOBILE,ROMANIA,EUROPE
2627781,1992-01-10,90333.50,F,3-MEDIUM,Customer#000000706,AUTOMOBILE,ROMANIA,EUROPE
2657923,1992-01-10,220908.50,F,5-LOW,Customer#000037927,AUTOMOBILE,INDIA,ASIA
2943458,1992-01-10,149880.49,F,1-URGENT,Customer#000084550,HOUSEHOLD,FRANCE,EUROPE
2628998,1992-01-10,260961.39,F,1-URGENT,Customer#000063670,FURNITURE,MOZAMBIQUE,AFRICA
2778502,1992-01-10,97866.34,F,3-MEDIUM,Customer#000110359,FURNITURE,CANADA,AMERICA
2423238,1992-01-10,242972.99,F,1-URGENT,Customer#000059737,AUTOMOBILE,IRAQ,MIDDLE EAST
2966276,1992-01-10,96312.31,F,5-LOW,Customer#000016780,BUILDING,UNITED STATES,AMERICA
2510880,1992-01-10,261524.77,F,5-LOW,Customer#000089102,BUILDING,KENYA,AFRICA
2979523,1992-01-10,75195.54,F,4-NOT SPECIFIED,Customer#000096703,HOUSEHOLD,MOZAMBIQUE,AFRICA
2466912,1992-01-10,178196.55,F,2-HIGH,Customer#000139909,HOUSEHOLD,ALGERIA,AFRICA
2463460,1992-01-10,112085.66,F,2-HIGH,Customer#000061910,BUILDING,SAUDI ARABIA,MIDDLE EAST
2752096,1992-01-10,212395.61,F,2-HIGH,Customer#000022598,HOUSEHOLD,SAUDI ARABIA,MIDDLE EAST
2452039,1992-01-10,136697.81,F,5-LOW,Customer#000136666,BUILDING,JAPAN,ASIA
2781157,1992-01-10,46050.17,F,4-NOT SPECIFIED,Customer#000149872,HOUSEHOLD,INDIA,ASIA
1052517,1992-01-10,144944.46,F,5-LOW,Customer#000141499,AUTOMOBILE,IRAQ,MIDDLE EAST
617056,1992-01-10,28489.24,F,5-LOW,Customer#000095645,BUILDING,FRANCE,EUROPE
952261,1992-01-10,294390.95,F,2-HIGH,Customer#000092488,AUTOMOBILE,ETHIOPIA,AFRICA
961377,1992-01-10,107943.98,F,1-URGENT,Customer#000051166,HOUSEHOLD,UNITED STATES,AMERICA
5363271,1992-01-10,235891.24,F,1-URGENT,Customer#000103522,BUILDING,PERU,AMERICA
929862,1992-01-10,110953.82,F,5-LOW,Customer#000139474,FURNITURE,ARGENTINA,AMERICA
1506209,1992-01-10,96901.27,F,5-LOW,Customer#000039941,MACHINERY,ALGERIA,AFRICA
1602018,1992-01-10,271430.65,F,5-LOW,Customer#000074074,HOUSEHOLD,EGYPT,MIDDLE EAST
1722663,1992-01-10,95543.22,F,1-URGENT,Customer#000041360,HOUSEHOLD,PERU,AMERICA
1433925,1992-01-10,120910.82,F,2-HIGH,Customer#000045559,MACHINERY,VIETNAM,ASIA
1312258,1992-01-10,225765.03,F,5-LOW,Customer#000090980,AUTOMOBILE,ETHIOPIA,AFRICA
3764096,1992-01-10,203696.88,F,5-LOW,Customer#000006973,MACHINERY,VIETNAM,ASIA
1247171,1992-01-10,160322.31,F,5-LOW,Customer#000126593,HOUSEHOLD,JORDAN,MIDDLE EAST
4142564,1992-01-10,73240.59,F,4-NOT SPECIFIED,Customer#000054436,BUILDING,JORDAN,MIDDLE EAST
1821763,1992-01-10,277934.75,F,3-MEDIUM,Customer#000040925,MACHINERY,GERMANY,EUROPE
1927524,1992-01-10,103741.99,F,3-MEDIUM,Customer#000013417,HOUSEHOLD,UNITED STATES,AMERICA
2308384,1992-01-10,51866.08,F,2-HIGH,Customer#000025603,BUILDING,IRAN,MIDDLE EAST
1943334,1992-01-10,202068.44,F,2-HIGH,Customer#000100114,FURNITURE,PERU,AMERICA
890466,1992-01-10,213359.16,F,3-MEDIUM,Customer#000077557,FURNITURE,CHINA,ASIA
1415616,1992-01-10,68655.10,F,2-HIGH,Customer#000006302,AUTOMOBILE,IRAQ,MIDDLE EAST
3881058,1992-01-10,62025.26,F,1-URGENT,Customer#000053896,AUTOMOBILE,MOZAMBIQUE,AFRICA
2102182,1992-01-10,16754.56,F,5-LOW,Customer#000079438,AUTOMOBILE,IRAQ,MIDDLE EAST
1301058,1992-01-10,120712.36,F,1-URGENT,Customer#000100867,BUILDING,CHINA,ASIA
4108162,1992-01-10,102150.30,F,5-LOW,Customer#000085852,AUTOMOBILE,ROMANIA,EUROPE
691718,1992-01-10,10340.37,F,1-URGENT,Customer#000049552,FURNITURE,INDIA,ASIA
5280545,1992-01-10,54030.18,F,1-URGENT,Customer#000020495,HOUSEHOLD,MOROCCO,AFRICA
942144,1992-01-10,18577.49,F,4-NOT SPECIFIED,Customer#000043816,BUILDING,IRAQ,MIDDLE EAST
2326467,1992-01-10,225321.51,F,1-URGENT,Customer#000057935,BUILDING,INDONESIA,ASIA
5356231,1992-01-10,48017.09,F,3-MEDIUM,Customer#000143749,MACHINERY,BRAZIL,AMERICA
5628928,1992-01-10,162223.48,F,1-URGENT,Customer#000128795,FURNITURE,VIETNAM,ASIA
1170630,1992-01-10,147603.55,F,1-URGENT,Customer#000036340,MACHINERY,ARGENTINA,AMERICA
2041792,1992-01-10,124787.07,F,1-URGENT,Customer#000052645,MACHINERY,VIETNAM,ASIA
1855011,1992-01-10,218670.32,F,5-LOW,Customer#000028552,BUILDING,GERMANY,EUROPE
2003108,1992-01-10,96028.91,F,2-HIGH,Customer#000066599,MACHINERY,GERMANY,EUROPE
2253058,1992-01-10,20787.17,F,4-NOT SPECIFIED,Customer#000110404,HOUSEHOLD,GERMANY,EUROPE
2171494,1992-01-10,257482.21,F,1-URGENT,Customer#000066599,MACHINERY,GERMANY,EUROPE
2320866,1992-01-10,138985.17,F,2-HIGH,Customer#000057175,AUTOMOBILE,JAPAN,ASIA
2187010,1992-01-10,40738.13,F,3-MEDIUM,Customer#000084316,AUTOMOBILE,IRAN,MIDDLE EAST
2240578,1992-01-10,299704.16,F,4-NOT SPECIFIED,Customer#000113315,FURNITURE,ALGERIA,AFRICA
2008835,1992-01-10,82218.29,F,4-NOT SPECIFIED,Customer#000108673,HOUSEHOLD,IRAQ,MIDDLE EAST
2219744,1992-01-10,235956.44,F,1-URGENT,Customer#000134426,FURNITURE,JORDAN,MIDDLE EAST
2005859,1992-01-10,307141.16,F,5-LOW,Customer#000138428,FURNITURE,ETHIOPIA,AFRICA
2098470,1992-01-10,197946.19,F,3-MEDIUM,Customer#000099163,BUILDING,VIETNAM,ASIA
2238021,1992-01-10,235647.52,F,5-LOW,Customer#000139355,MACHINERY,KENYA,AFRICA
2388929,1992-01-10,208781.37,F,2-HIGH,Customer#000136181,FURNITURE,JAPAN,ASIA
2200037,1992-01-10,135359.70,F,2-HIGH,Customer#000120695,BUILDING,JAPAN,ASIA
3765924,1992-01-10,217202.69,F,4-NOT SPECIFIED,Customer#000140729,HOUSEHOLD,GERMANY,EUROPE
1676038,1992-01-10,151284.46,F,4-NOT SPECIFIED,Customer#000115414,AUTOMOBILE,GERMANY,EUROPE
3975394,1992-01-10,196220.70,F,5-LOW,Customer#000077615,AUTOMOBILE,IRAN,MIDDLE EAST
4004710,1992-01-10,93143.59,F,4-NOT SPECIFIED,Customer#000143174,BUILDING,MOZAMBIQUE,AFRICA
1428935,1992-01-10,107715.56,F,5-LOW,Customer#000088927,FURNITURE,INDONESIA,ASIA
4086978,1992-01-10,52293.66,F,4-NOT SPECIFIED,Customer#000130915,AUTOMOBILE,KENYA,AFRICA
1318115,1992-01-10,156149.31,F,5-LOW,Customer#000041791,MACHINERY,EGYPT,MIDDLE EAST
1531939,1992-01-10,197720.03,F,3-MEDIUM,Customer#000003046,FURNITURE,CANADA,AMERICA
1235744,1992-01-10,52947.94,F,4-NOT SPECIFIED,Customer#000075448,FURNITURE,SAUDI ARABIA,MIDDLE EAST
1420807,1992-01-10,244477.75,F,1-URGENT,Customer#000047500,AUTOMOBILE,ROMANIA,EUROPE
866245,1992-01-10,45664.63,F,1-URGENT,Customer#000034160,HOUSEHOLD,BRAZIL,AMERICA
1363970,1992-01-10,240937.55,F,1-URGENT,Customer#000053953,FURNITURE,UNITED STATES,AMERICA
1432323,1992-01-10,152928.05,F,3-MEDIUM,Customer#000145699,BUILDING,RUSSIA,EUROPE
1674145,1992-01-10,158059.85,F,3-MEDIUM,Customer#000135325,BUILDING,EGYPT,MIDDLE EAST
1509253,1992-01-10,38704.49,F,5-LOW,Customer#000039352,BUILDING,ROMANIA,EUROPE
3817927,1992-01-10,224101.15,F,4-NOT SPECIFIED,Customer#000080389,AUTOMOBILE,CANADA,AMERICA
3825575,1992-01-10,215436.30,F,1-URGENT,Customer#000038474,HOUSEHOLD,INDIA,ASIA
1407941,1992-01-10,252754.37,F,5-LOW,Customer#000019831,AUTOMOBILE,VIETNAM,ASIA
1627207,1992-01-10,172076.61,F,2-HIGH,Customer#000057979,BUILDING,UNITED KINGDOM,EUROPE
1533701,1992-01-10,194555.50,F,5-LOW,Customer#000134932,BUILDING,ROMANIA,EUROPE
3971749,1992-01-10,46014.79,F,4-NOT SPECIFIED,Customer#000121970,FURNITURE,RUSSIA,EUROPE
3630692,1992-01-10,235052.75,F,4-NOT SPECIFIED,Customer#000038044,AUTOMOBILE,KENYA,AFRICA
1136771,1992-01-10,53866.28,F,3-MEDIUM,Customer#000084221,BUILDING,VIETNAM,ASIA
4081472,1992-01-10,130875.26,F,2-HIGH,Customer#000149476,HOUSEHOLD,PERU,AMERICA
2090625,1992-01-10,106840.63,F,5-LOW,Customer#000026080,FURNITURE,IRAN,MIDDLE EAST
1434306,1992-01-10,56402.62,F,1-URGENT,Customer#000112564,BUILDING,UNITED KINGDOM,EUROPE
4049735,1992-01-10,29574.36,F,3-MEDIUM,Customer#000004942,HOUSEHOLD,MOZAMBIQUE,AFRICA
1689575,1992-01-10,201519.12,F,4-NOT SPECIFIED,Customer#000132775,AUTOMOBILE,JORDAN,MIDDLE EAST
3904739,1992-01-10,275749.72,F,3-MEDIUM,Customer#000091354,FURNITURE,RUSSIA,EUROPE
1785699,1992-01-10,144548.86,F,2-HIGH,Customer#000100205,MACHINERY,CANADA,AMERICA
772769,1992-01-10,154601.61,F,2-HIGH,Customer#000007135,BUILDING,RUSSIA,EUROPE
1469157,1992-01-10,137118.47,F,3-MEDIUM,Customer#000094880,AUTOMOBILE,JAPAN,ASIA
3670948,1992-01-10,226421.07,F,5-LOW,Customer#000123163,MACHINERY,ETHIOPIA,AFRICA
1793285,1992-01-10,8662.89,F,2-HIGH,Customer#000146108,BUILDING,MOROCCO,AFRICA
4086725,1992-01-10,36979.76,F,4-NOT SPECIFIED,Customer#000102442,FURNITURE,GERMANY,EUROPE
4125088,1992-01-10,182650.47,F,3-MEDIUM,Customer#000083257,BUILDING,FRANCE,EUROPE
1802816,1992-01-10,57191.69,F,4-NOT SPECIFIED,Customer#000086546,MACHINERY,GERMANY,EUROPE
986658,1992-01-10,90356.71,F,5-LOW,Customer#000115522,BUILDING,INDIA,ASIA
4091171,1992-01-10,207796.09,F,5-LOW,Customer#000101401,HOUSEHOLD,IRAQ,MIDDLE EAST
1113344,1992-01-10,107430.24,F,5-LOW,Customer#000140393,AUTOMOBILE,FRANCE,EUROPE
830432,1992-01-10,110763.71,F,1-URGENT,Customer#000111961,HOUSEHOLD,PERU,AMERICA
1161349,1992-01-10,139489.63,F,1-URGENT,Customer#000143095,HOUSEHOLD,INDONESIA,ASIA
968998,1992-01-10,133891.79,F,4-NOT SPECIFIED,Customer#000025066,FURNITURE,IRAN,MIDDLE EAST
717285,1992-01-10,228726.11,F,4-NOT SPECIFIED,Customer#000032104,FURNITURE,FRANCE,EUROPE
2383271,1992-01-10,156004.69,F,3-MEDIUM,Customer#000016225,HOUSEHOLD,RUSSIA,EUROPE
1839364,1992-01-10,50847.18,F,1-URGENT,Customer#000000812,BUILDING,PERU,AMERICA
1928641,1992-01-10,298089.44,F,3-MEDIUM,Customer#000069202,AUTOMOBILE,JAPAN,ASIA
2173538,1992-01-10,168852.68,F,5-LOW,Customer#000015125,MACHINERY,MOZAMBIQUE,AFRICA
2079780,1992-01-10,63356.73,F,3-MEDIUM,Customer#000042638,AUTOMOBILE,ROMANIA,EUROPE
2090562,1992-01-10,116639.28,F,3-MEDIUM,Customer#000026341,AUTOMOBILE,RUSSIA,EUROPE
2161760,1992-01-10,347301.12,F,1-URGENT,Customer#000005834,FURNITURE,ROMANIA,EUROPE
1802759,1992-01-10,52083.28,F,5-LOW,Customer#000124837,BUILDING,JAPAN,ASIA
1823424,1992-01-10,231383.80,F,5-LOW,Customer#000000034,HOUSEHOLD,MOROCCO,AFRICA
1864326,1992-01-10,22871.45,F,1-URGENT,Customer#000074509,BUILDING,JAPAN,ASIA
4978657,1992-01-10,90322.91,F,3-MEDIUM,Customer#000038999,HOUSEHOLD,UNITED KINGDOM,EUROPE
2236582,1992-01-10,217695.36,F,3-MEDIUM,Customer#000032284,FURNITURE,KENYA,AFRICA
2036321,1992-01-10,119511.24,F,1-URGENT,Customer#000010456,HOUSEHOLD,KENYA,AFRICA
1972097,1992-01-10,114917.24,F,2-HIGH,Customer#000033514,AUTOMOBILE,JAPAN,ASIA
1967942,1992-01-10,93026.17,F,4-NOT SPECIFIED,Customer#000124226,FURNITURE,GERMANY,EUROPE
2240166,1992-01-10,35152.02,F,4-NOT SPECIFIED,Customer#000118459,AUTOMOBILE,KENYA,AFRICA
1845345,1992-01-10,81922.57,F,5-LOW,Customer#000135952,FURNITURE,INDIA,ASIA
114083,1992-01-10,120932.25,F,2-HIGH,Customer#000007355,FURNITURE,JAPAN,ASIA
1931553,1992-01-10,263812.89,F,1-URGENT,Customer#000128716,FURNITURE,PERU,AMERICA
5167617,1992-01-10,191199.21,F,2-HIGH,Customer#000047674,HOUSEHOLD,EGYPT,MIDDLE EAST
2072258,1992-01-10,2355.03,F,3-MEDIUM,Customer#000065845,BUILDING,UNITED KINGDOM,EUROPE
761862,1992-01-10,120569.17,F,5-LOW,Customer#000124595,BUILDING,CANADA,AMERICA
2306629,1992-01-10,139414.86,F,4-NOT SPECIFIED,Customer#000049423,HOUSEHOLD,CANADA,AMERICA
3099043,1992-01-10,173025.30,F,2-HIGH,Customer#000129958,BUILDING,ALGERIA,AFRICA
1271494,1992-01-10,130571.03,F,5-LOW,Customer#000115559,BUILDING,RUSSIA,EUROPE
4873796,1992-01-11,6601.33,F,4-NOT SPECIFIED,Customer#000058096,AUTOMOBILE,ARGENTINA,AMERICA
988423,1992-01-11,113488.06,F,4-NOT SPECIFIED,Customer#000124897,BUILDING,MOROCCO,AFRICA
3179105,1992-01-11,139300.34,F,5-LOW,Customer#000104245,MACHINERY,ARGENTINA,AMERICA
3588162,1992-01-11,116770.86,F,1-URGENT,Customer#000092536,BUILDING,ALGERIA,AFRICA
3349569,1992-01-11,264315.85,F,5-LOW,Customer#000000358,MACHINERY,ETHIOPIA,AFRICA
3027142,1992-01-11,32936.19,F,4-NOT SPECIFIED,Customer#000007816,HOUSEHOLD,CHINA,ASIA
3053668,1992-01-11,208705.45,F,5-LOW,Customer#000142522,HOUSEHOLD,RUSSIA,EUROPE
3572100,1992-01-11,87481.32,F,5-LOW,Customer#000032464,FURNITURE,KENYA,AFRICA
3344517,1992-01-11,204583.60,F,2-HIGH,Customer#000008624,BUILDING,PERU,AMERICA
3369093,1992-01-11,123857.22,F,5-LOW,Customer#000102715,MACHINERY,CANADA,AMERICA
3336935,1992-01-11,100169.60,F,4-NOT SPECIFIED,Customer#000038446,BUILDING,EGYPT,MIDDLE EAST
3111011,1992-01-11,222736.28,F,2-HIGH,Customer#000109769,MACHINERY,BRAZIL,AMERICA
4925697,1992-01-11,151657.90,F,5-LOW,Customer#000036712,BUILDING,ARGENTINA,AMERICA
3500995,1992-01-11,340304.85,F,2-HIGH,Customer#000109555,BUILDING,INDONESIA,ASIA
3175846,1992-01-11,261811.85,F,2-HIGH,Customer#000003451,MACHINERY,ETHIOPIA,AFRICA
3415427,1992-01-11,205565.89,F,4-NOT SPECIFIED,Customer#000096205,MACHINERY,FRANCE,EUROPE
3252163,1992-01-11,96810.53,F,2-HIGH,Customer#000017830,AUTOMOBILE,ARGENTINA,AMERICA
3445828,1992-01-11,188997.51,F,3-MEDIUM,Customer#000074659,HOUSEHOLD,JAPAN,ASIA
3285698,1992-01-11,127421.31,F,2-HIGH,Customer#000138316,FURNITURE,INDONESIA,ASIA
3349447,1992-01-11,3260.81,F,2-HIGH,Customer#000071650,FURNITURE,CHINA,ASIA
3144000,1992-01-11,77051.74,F,4-NOT SPECIFIED,Customer#000085568,HOUSEHOLD,JORDAN,MIDDLE EAST
3526432,1992-01-11,308675.66,F,3-MEDIUM,Customer#000112865,HOUSEHOLD,INDONESIA,ASIA
3468225,1992-01-11,228994.90,F,1-URGENT,Customer#000098932,FURNITURE,ROMANIA,EUROPE
3574244,1992-01-11,194394.89,F,3-MEDIUM,Customer#000091678,HOUSEHOLD,MOROCCO,AFRICA
3447111,1992-01-11,185297.65,F,2-HIGH,Customer#000103696,FURNITURE,PERU,AMERICA
3577984,1992-01-11,185849.50,F,1-URGENT,Customer#000099481,MACHINERY,ROMANIA,EUROPE
5533185,1992-01-11,348082.99,F,2-HIGH,Customer#000134801,MACHINERY,IRAQ,MIDDLE EAST
3273413,1992-01-11,36574.01,F,3-MEDIUM,Customer#000143471,AUTOMOBILE,PERU,AMERICA
3201253,1992-01-11,90292.23,F,2-HIGH,Customer#000050707,AUTOMOBILE,IRAQ,MIDDLE EAST
3387783,1992-01-11,250076.89,F,5-LOW,Customer#000093769,AUTOMOBILE,UNITED STATES,AMERICA
3314113,1992-01-11,109235.78,F,2-HIGH,Customer#000044215,HOUSEHOLD,BRAZIL,AMERICA
3297317,1992-01-11,265735.41,F,4-NOT SPECIFIED,Customer#000136901,AUTOMOBILE,ETHIOPIA,AFRICA
3091523,1992-01-11,223330.10,F,2-HIGH,Customer#000007495,HOUSEHOLD,JAPAN,ASIA
5926631,1992-01-11,150604.70,F,5-LOW,Customer#000126823,MACHINERY,ETHIOPIA,AFRICA
5577287,1992-01-11,227509.30,F,5-LOW,Customer#000127655,MACHINERY,VIETNAM,ASIA
3193285,1992-01-11,276852.39,F,4-NOT SPECIFIED,Customer#000144880,MACHINERY,PERU,AMERICA
3516931,1992-01-11,79653.78,F,1-URGENT,Customer#000076708,HOUSEHOLD,UNITED KINGDOM,EUROPE
3125762,1992-01-11,177671.98,F,5-LOW,Customer#000052088,HOUSEHOLD,PERU,AMERICA
3335010,1992-01-11,67619.14,F,3-MEDIUM,Customer#000050558,MACHINERY,RUSSIA,EUROPE
3039686,1992-01-11,18469.11,F,1-URGENT,Customer#000100033,BUILDING,FRANCE,EUROPE
3496739,1992-01-11,96820.19,F,5-LOW,Customer#000127324,BUILDING,IRAQ,MIDDLE EAST
5836321,1992-01-11,154371.26,F,4-NOT SPECIFIED,Customer#000146752,MACHINERY,UNITED STATES,AMERICA
3114375,1992-01-11,135906.64,F,3-MEDIUM,Customer#000136718,FURNITURE,MOZAMBIQUE,AFRICA
3044384,1992-01-11,112361.55,F,2-HIGH,Customer#000119569,HOUSEHOLD,GERMANY,EUROPE
3215012,1992-01-11,79216.77,F,3-MEDIUM,Customer#000063097,FURNITURE,ARGENTINA,AMERICA
3530275,1992-01-11,244721.87,F,2-HIGH,Customer#000001250,AUTOMOBILE,INDONESIA,ASIA
3393895,1992-01-11,176702.19,F,5-LOW,Customer#000034873,FURNITURE,ALGERIA,AFRICA
3141857,1992-01-11,132767.97,F,3-MEDIUM,Customer#000087961,AUTOMOBILE,CHINA,ASIA
3158211,1992-01-11,269609.59,F,5-LOW,Customer#000143626,AUTOMOBILE,CANADA,AMERICA
5039584,1992-01-11,70770.42,F,3-MEDIUM,Customer#000148073,AUTOMOBILE,JORDAN,MIDDLE EAST
5977670,1992-01-11,196619.67,F,4-NOT SPECIFIED,Customer#000090244,FURNITURE,INDONESIA,ASIA
3442055,1992-01-11,95657.14,F,4-NOT SPECIFIED,Customer#000000208,MACHINERY,ROMANIA,EUROPE
3594663,1992-01-11,132350.13,F,2-HIGH,Customer#000105838,FURNITURE,INDONESIA,ASIA
3138980,1992-01-11,119924.70,F,3-MEDIUM,Customer#000062659,AUTOMOBILE,IRAQ,MIDDLE EAST
3452290,1992-01-11,211937.10,F,1-URGENT,Customer#000140977,FURNITURE,IRAQ,MIDDLE EAST
3033031,1992-01-11,151344.93,F,5-LOW,Customer#000131753,AUTOMOBILE,FRANCE,EUROPE
3346053,1992-01-11,128531.89,F,4-NOT SPECIFIED,Customer#000006992,MACHINERY,UNITED KINGDOM,EUROPE
3181859,1992-01-11,266892.24,F,4-NOT SPECIFIED,Customer#000135550,HOUSEHOLD,EGYPT,MIDDLE EAST
3342375,1992-01-11,207101.90,F,4-NOT SPECIFIED,Customer#000035957,FURNITURE,ALGERIA,AFRICA
3109766,1992-01-11,221665.39,F,1-URGENT,Customer#000145186,HOUSEHOLD,RUSSIA,EUROPE
3120389,1992-01-11,49044.28,F,2-HIGH,Customer#000134411,BUILDING,EGYPT,MIDDLE EAST
3099399,1992-01-11,153381.36,F,2-HIGH,Customer#000146368,BUILDING,SAUDI ARABIA,MIDDLE EAST
3138592,1992-01-11,65323.07,F,5-LOW,Customer#000089305,BUILDING,UNITED KINGDOM,EUROPE
